flight_id;flight_no;scheduled_departure;scheduled_arrival;departure_airport;arrival_airport;status;aircraft_code;actual_departure;actual_arrival
19292;PG0300;30.07.2017 8:20:00;30.07.2017 12:10:00;ESL;SVO;Arrived;CN1;30.07.2017 8:25:00;30.07.2017 12:18:00
19293;PG0300;27.07.2017 8:20:00;27.07.2017 12:10:00;ESL;SVO;Arrived;CN1;27.07.2017 8:23:00;27.07.2017 12:11:00
19294;PG0300;26.08.2017 8:20:00;26.08.2017 12:10:00;ESL;SVO;Scheduled;CN1;;
19295;PG0300;03.09.2017 8:20:00;03.09.2017 12:10:00;ESL;SVO;Scheduled;CN1;;
19296;PG0300;28.08.2017 8:20:00;28.08.2017 12:10:00;ESL;SVO;Scheduled;CN1;;
19297;PG0300;19.07.2017 8:20:00;19.07.2017 12:10:00;ESL;SVO;Arrived;CN1;19.07.2017 8:23:00;19.07.2017 12:14:00
19298;PG0300;13.09.2017 8:20:00;13.09.2017 12:10:00;ESL;SVO;Scheduled;CN1;;
19299;PG0300;10.08.2017 8:20:00;10.08.2017 12:10:00;ESL;SVO;Arrived;CN1;10.08.2017 8:21:00;10.08.2017 12:10:00
19300;PG0300;28.07.2017 8:20:00;28.07.2017 12:10:00;ESL;SVO;Arrived;CN1;28.07.2017 8:23:00;28.07.2017 12:13:00
19301;PG0300;16.07.2017 8:20:00;16.07.2017 12:10:00;ESL;SVO;Arrived;CN1;16.07.2017 11:53:00;16.07.2017 15:43:00
19302;PG0300;05.08.2017 8:20:00;05.08.2017 12:10:00;ESL;SVO;Arrived;CN1;05.08.2017 8:23:00;05.08.2017 12:11:00
19303;PG0300;11.08.2017 8:20:00;11.08.2017 12:10:00;ESL;SVO;Arrived;CN1;11.08.2017 8:22:00;11.08.2017 12:11:00
19304;PG0300;20.08.2017 8:20:00;20.08.2017 12:10:00;ESL;SVO;Scheduled;CN1;;
19305;PG0300;17.08.2017 8:20:00;17.08.2017 12:10:00;ESL;SVO;Scheduled;CN1;;
19306;PG0300;15.08.2017 8:20:00;15.08.2017 12:10:00;ESL;SVO;Arrived;CN1;15.08.2017 8:26:00;15.08.2017 12:19:00
19307;PG0300;23.07.2017 8:20:00;23.07.2017 12:10:00;ESL;SVO;Arrived;CN1;23.07.2017 8:24:00;23.07.2017 12:17:00
19308;PG0300;30.08.2017 8:20:00;30.08.2017 12:10:00;ESL;SVO;Scheduled;CN1;;
19309;PG0300;10.09.2017 8:20:00;10.09.2017 12:10:00;ESL;SVO;Scheduled;CN1;;
19310;PG0300;04.09.2017 8:20:00;04.09.2017 12:10:00;ESL;SVO;Scheduled;CN1;;
19311;PG0300;27.08.2017 8:20:00;27.08.2017 12:10:00;ESL;SVO;Scheduled;CN1;;
19312;PG0300;29.08.2017 8:20:00;29.08.2017 12:10:00;ESL;SVO;Scheduled;CN1;;
19313;PG0300;22.08.2017 8:20:00;22.08.2017 12:10:00;ESL;SVO;Scheduled;CN1;;
19314;PG0300;02.08.2017 8:20:00;02.08.2017 12:10:00;ESL;SVO;Arrived;CN1;02.08.2017 8:22:00;02.08.2017 12:12:00
19315;PG0300;09.09.2017 8:20:00;09.09.2017 12:10:00;ESL;SVO;Scheduled;CN1;;
19316;PG0300;24.08.2017 8:20:00;24.08.2017 12:10:00;ESL;SVO;Scheduled;CN1;;
19317;PG0300;11.09.2017 8:20:00;11.09.2017 12:10:00;ESL;SVO;Scheduled;CN1;;
19318;PG0300;19.08.2017 8:20:00;19.08.2017 12:10:00;ESL;SVO;Scheduled;CN1;;
19319;PG0300;21.07.2017 8:20:00;21.07.2017 12:10:00;ESL;SVO;Arrived;CN1;21.07.2017 8:23:00;21.07.2017 12:13:00
19320;PG0300;02.09.2017 8:20:00;02.09.2017 12:10:00;ESL;SVO;Scheduled;CN1;;
19321;PG0300;08.09.2017 8:20:00;08.09.2017 12:10:00;ESL;SVO;Scheduled;CN1;;
19322;PG0300;31.08.2017 8:20:00;31.08.2017 12:10:00;ESL;SVO;Scheduled;CN1;;
19323;PG0300;03.08.2017 8:20:00;03.08.2017 12:10:00;ESL;SVO;Arrived;CN1;03.08.2017 8:21:00;03.08.2017 12:10:00
19324;PG0300;08.08.2017 8:20:00;08.08.2017 12:10:00;ESL;SVO;Arrived;CN1;08.08.2017 8:25:00;08.08.2017 12:17:00
19325;PG0300;07.09.2017 8:20:00;07.09.2017 12:10:00;ESL;SVO;Scheduled;CN1;;
19326;PG0300;09.08.2017 8:20:00;09.08.2017 12:10:00;ESL;SVO;Arrived;CN1;09.08.2017 8:22:00;09.08.2017 12:12:00
19327;PG0300;05.09.2017 8:20:00;05.09.2017 12:10:00;ESL;SVO;Scheduled;CN1;;
19328;PG0300;16.08.2017 8:20:00;16.08.2017 12:10:00;ESL;SVO;On Time;CN1;;
19329;PG0300;12.09.2017 8:20:00;12.09.2017 12:10:00;ESL;SVO;Scheduled;CN1;;
19330;PG0300;06.08.2017 8:20:00;06.08.2017 12:10:00;ESL;SVO;Arrived;CN1;06.08.2017 8:23:00;06.08.2017 12:13:00
19331;PG0300;23.08.2017 8:20:00;23.08.2017 12:10:00;ESL;SVO;Scheduled;CN1;;
19332;PG0300;06.09.2017 8:20:00;06.09.2017 12:10:00;ESL;SVO;Scheduled;CN1;;
19333;PG0300;17.07.2017 8:20:00;17.07.2017 12:10:00;ESL;SVO;Arrived;CN1;17.07.2017 8:23:00;17.07.2017 12:12:00
19334;PG0300;21.08.2017 8:20:00;21.08.2017 12:10:00;ESL;SVO;Scheduled;CN1;;
19335;PG0300;24.07.2017 8:20:00;24.07.2017 12:10:00;ESL;SVO;Arrived;CN1;24.07.2017 8:25:00;24.07.2017 12:14:00
19336;PG0300;01.09.2017 8:20:00;01.09.2017 12:10:00;ESL;SVO;Scheduled;CN1;;
19337;PG0300;25.08.2017 8:20:00;25.08.2017 12:10:00;ESL;SVO;Scheduled;CN1;;
19338;PG0300;14.09.2017 8:20:00;14.09.2017 12:10:00;ESL;SVO;Cancelled;CN1;;
19339;PG0300;31.07.2017 8:20:00;31.07.2017 12:10:00;ESL;SVO;Arrived;CN1;31.07.2017 8:24:00;31.07.2017 12:13:00
19340;PG0300;13.08.2017 8:20:00;13.08.2017 12:10:00;ESL;SVO;Arrived;CN1;13.08.2017 8:23:00;13.08.2017 12:19:00
19341;PG0300;14.08.2017 8:20:00;14.08.2017 12:10:00;ESL;SVO;Arrived;CN1;14.08.2017 8:22:00;14.08.2017 12:15:00
19342;PG0300;18.08.2017 8:20:00;18.08.2017 12:10:00;ESL;SVO;Scheduled;CN1;;
19343;PG0300;20.07.2017 8:20:00;20.07.2017 12:10:00;ESL;SVO;Arrived;CN1;20.07.2017 8:22:00;20.07.2017 12:11:00
19344;PG0300;12.08.2017 8:20:00;12.08.2017 12:10:00;ESL;SVO;Arrived;CN1;12.08.2017 8:24:00;12.08.2017 12:15:00
19345;PG0300;01.08.2017 8:20:00;01.08.2017 12:10:00;ESL;SVO;Arrived;CN1;01.08.2017 8:25:00;01.08.2017 12:12:00
19346;PG0300;04.08.2017 8:20:00;04.08.2017 12:10:00;ESL;SVO;Arrived;CN1;04.08.2017 8:25:00;04.08.2017 12:14:00
19347;PG0300;22.07.2017 8:20:00;22.07.2017 12:10:00;ESL;SVO;Arrived;CN1;22.07.2017 8:24:00;22.07.2017 12:10:00
19348;PG0300;29.07.2017 8:20:00;29.07.2017 12:10:00;ESL;SVO;Arrived;CN1;29.07.2017 8:25:00;29.07.2017 12:17:00
19349;PG0524;24.08.2017 7:05:00;24.08.2017 9:35:00;ESL;LED;Scheduled;CR2;;
19350;PG0524;27.08.2017 7:05:00;27.08.2017 9:35:00;ESL;LED;Scheduled;CR2;;
19351;PG0524;10.08.2017 7:05:00;10.08.2017 9:35:00;ESL;LED;Arrived;CR2;10.08.2017 7:06:00;10.08.2017 9:35:00
19352;PG0524;14.09.2017 7:05:00;14.09.2017 9:35:00;ESL;LED;Cancelled;CR2;;
19353;PG0524;03.09.2017 7:05:00;03.09.2017 9:35:00;ESL;LED;Scheduled;CR2;;
19354;PG0524;20.07.2017 7:05:00;20.07.2017 9:35:00;ESL;LED;Arrived;CR2;20.07.2017 7:07:00;20.07.2017 9:38:00
19355;PG0524;23.07.2017 7:05:00;23.07.2017 9:35:00;ESL;LED;Arrived;CR2;23.07.2017 7:10:00;23.07.2017 9:41:00
19356;PG0524;17.08.2017 7:05:00;17.08.2017 9:35:00;ESL;LED;Scheduled;CR2;;
19357;PG0524;13.08.2017 7:05:00;13.08.2017 9:35:00;ESL;LED;Arrived;CR2;13.08.2017 7:07:00;13.08.2017 9:37:00
19358;PG0524;16.07.2017 7:05:00;16.07.2017 9:35:00;ESL;LED;Arrived;CR2;16.07.2017 7:10:00;16.07.2017 9:39:00
19359;PG0524;31.08.2017 7:05:00;31.08.2017 9:35:00;ESL;LED;Scheduled;CR2;;
19360;PG0524;10.09.2017 7:05:00;10.09.2017 9:35:00;ESL;LED;Scheduled;CR2;;
19361;PG0524;03.08.2017 7:05:00;03.08.2017 9:35:00;ESL;LED;Arrived;CR2;03.08.2017 7:07:00;03.08.2017 9:37:00
19362;PG0524;30.07.2017 7:05:00;30.07.2017 9:35:00;ESL;LED;Arrived;CR2;30.07.2017 7:10:00;30.07.2017 9:42:00
19363;PG0524;06.08.2017 7:05:00;06.08.2017 9:35:00;ESL;LED;Arrived;CR2;06.08.2017 7:08:00;06.08.2017 9:39:00
19364;PG0524;20.08.2017 7:05:00;20.08.2017 9:35:00;ESL;LED;Scheduled;CR2;;
19365;PG0524;27.07.2017 7:05:00;27.07.2017 9:35:00;ESL;LED;Arrived;CR2;27.07.2017 7:08:00;27.07.2017 9:38:00
19366;PG0524;07.09.2017 7:05:00;07.09.2017 9:35:00;ESL;LED;Scheduled;CR2;;
19367;PG0306;19.08.2017 10:50:00;19.08.2017 12:30:00;ESL;UFA;Scheduled;SU9;;
19368;PG0306;20.08.2017 10:50:00;20.08.2017 12:30:00;ESL;UFA;Scheduled;SU9;;
19369;PG0306;05.08.2017 10:50:00;05.08.2017 12:30:00;ESL;UFA;Arrived;SU9;05.08.2017 10:52:00;05.08.2017 12:34:00
19370;PG0306;27.07.2017 10:50:00;27.07.2017 12:30:00;ESL;UFA;Arrived;SU9;27.07.2017 10:51:00;27.07.2017 12:30:00
19371;PG0306;02.08.2017 10:50:00;02.08.2017 12:30:00;ESL;UFA;Arrived;SU9;02.08.2017 10:52:00;02.08.2017 12:33:00
19372;PG0306;10.08.2017 10:50:00;10.08.2017 12:30:00;ESL;UFA;Arrived;SU9;10.08.2017 10:51:00;10.08.2017 12:31:00
19373;PG0306;28.08.2017 10:50:00;28.08.2017 12:30:00;ESL;UFA;Scheduled;SU9;;
19374;PG0306;17.08.2017 10:50:00;17.08.2017 12:30:00;ESL;UFA;Scheduled;SU9;;
19375;PG0306;02.09.2017 10:50:00;02.09.2017 12:30:00;ESL;UFA;Scheduled;SU9;;
19376;PG0306;08.09.2017 10:50:00;08.09.2017 12:30:00;ESL;UFA;Scheduled;SU9;;
19377;PG0306;06.09.2017 10:50:00;06.09.2017 12:30:00;ESL;UFA;Scheduled;SU9;;
19378;PG0306;17.07.2017 10:50:00;17.07.2017 12:30:00;ESL;UFA;Arrived;SU9;17.07.2017 10:55:00;17.07.2017 12:33:00
19379;PG0306;01.08.2017 10:50:00;01.08.2017 12:30:00;ESL;UFA;Arrived;SU9;01.08.2017 10:51:00;01.08.2017 12:31:00
19380;PG0306;24.07.2017 10:50:00;24.07.2017 12:30:00;ESL;UFA;Arrived;SU9;24.07.2017 10:53:00;24.07.2017 12:35:00
19381;PG0306;12.09.2017 10:50:00;12.09.2017 12:30:00;ESL;UFA;Scheduled;SU9;;
19382;PG0306;18.08.2017 10:50:00;18.08.2017 12:30:00;ESL;UFA;Scheduled;SU9;;
19383;PG0306;01.09.2017 10:50:00;01.09.2017 12:30:00;ESL;UFA;Scheduled;SU9;;
19384;PG0306;28.07.2017 10:50:00;28.07.2017 12:30:00;ESL;UFA;Arrived;SU9;28.07.2017 10:53:00;28.07.2017 12:34:00
19385;PG0306;18.07.2017 10:50:00;18.07.2017 12:30:00;ESL;UFA;Arrived;SU9;18.07.2017 10:54:00;18.07.2017 12:33:00
19386;PG0306;14.08.2017 10:50:00;14.08.2017 12:30:00;ESL;UFA;Arrived;SU9;14.08.2017 10:57:00;14.08.2017 12:37:00
19387;PG0306;14.09.2017 10:50:00;14.09.2017 12:30:00;ESL;UFA;Cancelled;SU9;;
19388;PG0306;11.08.2017 10:50:00;11.08.2017 12:30:00;ESL;UFA;Arrived;SU9;11.08.2017 10:53:00;11.08.2017 12:32:00
19389;PG0306;15.08.2017 10:50:00;15.08.2017 12:30:00;ESL;UFA;Arrived;SU9;15.08.2017 10:52:00;15.08.2017 12:32:00
19390;PG0306;04.08.2017 10:50:00;04.08.2017 12:30:00;ESL;UFA;Arrived;SU9;04.08.2017 10:56:00;04.08.2017 12:36:00
19391;PG0306;31.07.2017 10:50:00;31.07.2017 12:30:00;ESL;UFA;Arrived;SU9;31.07.2017 10:53:00;31.07.2017 12:34:00
19392;PG0306;26.07.2017 10:50:00;26.07.2017 12:30:00;ESL;UFA;Arrived;SU9;26.07.2017 14:04:00;26.07.2017 15:46:00
19393;PG0306;19.07.2017 10:50:00;19.07.2017 12:30:00;ESL;UFA;Arrived;SU9;19.07.2017 10:54:00;19.07.2017 12:34:00
19394;PG0306;13.09.2017 10:50:00;13.09.2017 12:30:00;ESL;UFA;Scheduled;SU9;;
19395;PG0306;09.08.2017 10:50:00;09.08.2017 12:30:00;ESL;UFA;Arrived;SU9;09.08.2017 10:53:00;09.08.2017 12:34:00
19396;PG0306;31.08.2017 10:50:00;31.08.2017 12:30:00;ESL;UFA;Scheduled;SU9;;
19397;PG0306;09.09.2017 10:50:00;09.09.2017 12:30:00;ESL;UFA;Scheduled;SU9;;
19398;PG0306;21.07.2017 10:50:00;21.07.2017 12:30:00;ESL;UFA;Arrived;SU9;21.07.2017 10:51:00;21.07.2017 12:31:00
19399;PG0306;24.08.2017 10:50:00;24.08.2017 12:30:00;ESL;UFA;Scheduled;SU9;;
19400;PG0306;16.08.2017 10:50:00;16.08.2017 12:30:00;ESL;UFA;On Time;SU9;;
19401;PG0306;29.07.2017 10:50:00;29.07.2017 12:30:00;ESL;UFA;Arrived;SU9;29.07.2017 10:54:00;29.07.2017 12:34:00
19402;PG0306;10.09.2017 10:50:00;10.09.2017 12:30:00;ESL;UFA;Scheduled;SU9;;
19403;PG0306;26.08.2017 10:50:00;26.08.2017 12:30:00;ESL;UFA;Scheduled;SU9;;
19404;PG0306;03.09.2017 10:50:00;03.09.2017 12:30:00;ESL;UFA;Scheduled;SU9;;
19405;PG0306;30.07.2017 10:50:00;30.07.2017 12:30:00;ESL;UFA;Arrived;SU9;30.07.2017 10:51:00;30.07.2017 12:32:00
19406;PG0306;04.09.2017 10:50:00;04.09.2017 12:30:00;ESL;UFA;Scheduled;SU9;;
19407;PG0306;06.08.2017 10:50:00;06.08.2017 12:30:00;ESL;UFA;Arrived;SU9;06.08.2017 10:51:00;06.08.2017 12:31:00
19408;PG0306;23.07.2017 10:50:00;23.07.2017 12:30:00;ESL;UFA;Arrived;SU9;23.07.2017 10:56:00;23.07.2017 12:36:00
19409;PG0306;23.08.2017 10:50:00;23.08.2017 12:30:00;ESL;UFA;Scheduled;SU9;;
19410;PG0306;29.08.2017 10:50:00;29.08.2017 12:30:00;ESL;UFA;Scheduled;SU9;;
19411;PG0306;12.08.2017 10:50:00;12.08.2017 12:30:00;ESL;UFA;Arrived;SU9;12.08.2017 10:50:00;12.08.2017 12:31:00
19412;PG0306;27.08.2017 10:50:00;27.08.2017 12:30:00;ESL;UFA;Scheduled;SU9;;
19413;PG0306;03.08.2017 10:50:00;03.08.2017 12:30:00;ESL;UFA;Arrived;SU9;03.08.2017 10:53:00;03.08.2017 12:32:00
19414;PG0306;07.09.2017 10:50:00;07.09.2017 12:30:00;ESL;UFA;Scheduled;SU9;;
19415;PG0306;21.08.2017 10:50:00;21.08.2017 12:30:00;ESL;UFA;Scheduled;SU9;;
19416;PG0306;22.07.2017 10:50:00;22.07.2017 12:30:00;ESL;UFA;Arrived;SU9;22.07.2017 10:54:00;22.07.2017 12:35:00
19417;PG0306;16.07.2017 10:50:00;16.07.2017 12:30:00;ESL;UFA;Arrived;SU9;16.07.2017 10:52:00;16.07.2017 12:35:00
19418;PG0306;20.07.2017 10:50:00;20.07.2017 12:30:00;ESL;UFA;Arrived;SU9;20.07.2017 10:53:00;20.07.2017 12:34:00
19419;PG0306;25.08.2017 10:50:00;25.08.2017 12:30:00;ESL;UFA;Scheduled;SU9;;
19420;PG0306;08.08.2017 10:50:00;08.08.2017 12:30:00;ESL;UFA;Arrived;SU9;08.08.2017 10:52:00;08.08.2017 12:31:00
19421;PG0306;22.08.2017 10:50:00;22.08.2017 12:30:00;ESL;UFA;Scheduled;SU9;;
19422;PG0306;30.08.2017 10:50:00;30.08.2017 12:30:00;ESL;UFA;Scheduled;SU9;;
19423;PG0306;25.07.2017 10:50:00;25.07.2017 12:30:00;ESL;UFA;Arrived;SU9;25.07.2017 10:51:00;25.07.2017 12:30:00
19424;PG0306;13.08.2017 10:50:00;13.08.2017 12:30:00;ESL;UFA;Arrived;SU9;13.08.2017 10:56:00;13.08.2017 12:35:00
19425;PG0306;05.09.2017 10:50:00;05.09.2017 12:30:00;ESL;UFA;Scheduled;SU9;;
19426;PG0306;11.09.2017 10:50:00;11.09.2017 12:30:00;ESL;UFA;Scheduled;SU9;;
19427;PG0306;07.08.2017 10:50:00;07.08.2017 12:30:00;ESL;UFA;Arrived;SU9;07.08.2017 10:51:00;07.08.2017 12:32:00
19428;PG0033;01.08.2017 13:50:00;01.08.2017 15:35:00;ESL;GDZ;Arrived;CN1;01.08.2017 13:52:00;01.08.2017 15:36:00
19429;PG0033;22.08.2017 13:50:00;22.08.2017 15:35:00;ESL;GDZ;Scheduled;CN1;;
19430;PG0033;25.07.2017 13:50:00;25.07.2017 15:35:00;ESL;GDZ;Arrived;CN1;25.07.2017 13:53:00;25.07.2017 15:38:00
19431;PG0033;29.07.2017 13:50:00;29.07.2017 15:35:00;ESL;GDZ;Arrived;CN1;29.07.2017 13:53:00;29.07.2017 15:38:00
19432;PG0033;09.09.2017 13:50:00;09.09.2017 15:35:00;ESL;GDZ;Scheduled;CN1;;
19433;PG0033;05.09.2017 13:50:00;05.09.2017 15:35:00;ESL;GDZ;Scheduled;CN1;;
19434;PG0033;08.08.2017 13:50:00;08.08.2017 15:35:00;ESL;GDZ;Arrived;CN1;08.08.2017 13:50:00;08.08.2017 15:34:00
19435;PG0033;05.08.2017 13:50:00;05.08.2017 15:35:00;ESL;GDZ;Arrived;CN1;05.08.2017 13:51:00;05.08.2017 15:38:00
19436;PG0033;12.09.2017 13:50:00;12.09.2017 15:35:00;ESL;GDZ;Cancelled;CN1;;
19437;PG0033;29.08.2017 13:50:00;29.08.2017 15:35:00;ESL;GDZ;Scheduled;CN1;;
19438;PG0033;15.08.2017 13:50:00;15.08.2017 15:35:00;ESL;GDZ;Departed;CN1;15.08.2017 13:52:00;
19439;PG0033;12.08.2017 13:50:00;12.08.2017 15:35:00;ESL;GDZ;Arrived;CN1;12.08.2017 13:52:00;12.08.2017 15:36:00
19440;PG0033;18.07.2017 13:50:00;18.07.2017 15:35:00;ESL;GDZ;Arrived;CN1;18.07.2017 13:56:00;18.07.2017 15:38:00
19441;PG0033;19.08.2017 13:50:00;19.08.2017 15:35:00;ESL;GDZ;Scheduled;CN1;;
19442;PG0033;22.07.2017 13:50:00;22.07.2017 15:35:00;ESL;GDZ;Arrived;CN1;22.07.2017 13:53:00;22.07.2017 15:39:00
19443;PG0033;02.09.2017 13:50:00;02.09.2017 15:35:00;ESL;GDZ;Scheduled;CN1;;
19444;PG0033;26.08.2017 13:50:00;26.08.2017 15:35:00;ESL;GDZ;Scheduled;CN1;;
19445;PG0533;31.07.2017 11:55:00;31.07.2017 15:15:00;ESL;REN;Arrived;CN1;31.07.2017 11:58:00;31.07.2017 15:16:00
19446;PG0533;28.07.2017 11:55:00;28.07.2017 15:15:00;ESL;REN;Arrived;CN1;28.07.2017 11:57:00;28.07.2017 15:18:00
19447;PG0533;05.08.2017 11:55:00;05.08.2017 15:15:00;ESL;REN;Arrived;CN1;05.08.2017 12:00:00;05.08.2017 15:23:00
19448;PG0533;04.08.2017 11:55:00;04.08.2017 15:15:00;ESL;REN;Arrived;CN1;04.08.2017 11:57:00;04.08.2017 15:17:00
19449;PG0533;08.09.2017 11:55:00;08.09.2017 15:15:00;ESL;REN;Scheduled;CN1;;
19450;PG0533;09.09.2017 11:55:00;09.09.2017 15:15:00;ESL;REN;Scheduled;CN1;;
19451;PG0533;05.09.2017 11:55:00;05.09.2017 15:15:00;ESL;REN;Scheduled;CN1;;
19452;PG0533;15.08.2017 11:55:00;15.08.2017 15:15:00;ESL;REN;Departed;CN1;15.08.2017 11:58:00;
19453;PG0533;25.07.2017 11:55:00;25.07.2017 15:15:00;ESL;REN;Arrived;CN1;25.07.2017 11:56:00;25.07.2017 15:16:00
19454;PG0533;07.09.2017 11:55:00;07.09.2017 15:15:00;ESL;REN;Scheduled;CN1;;
19455;PG0533;13.08.2017 11:55:00;13.08.2017 15:15:00;ESL;REN;Arrived;CN1;13.08.2017 11:59:00;13.08.2017 15:18:00
19456;PG0533;22.07.2017 11:55:00;22.07.2017 15:15:00;ESL;REN;Arrived;CN1;22.07.2017 11:59:00;22.07.2017 15:21:00
19457;PG0533;21.07.2017 11:55:00;21.07.2017 15:15:00;ESL;REN;Arrived;CN1;21.07.2017 11:57:00;21.07.2017 15:17:00
19458;PG0533;17.07.2017 11:55:00;17.07.2017 15:15:00;ESL;REN;Arrived;CN1;17.07.2017 11:56:00;17.07.2017 15:18:00
19459;PG0533;04.09.2017 11:55:00;04.09.2017 15:15:00;ESL;REN;Scheduled;CN1;;
19460;PG0533;20.08.2017 11:55:00;20.08.2017 15:15:00;ESL;REN;Scheduled;CN1;;
19461;PG0533;24.07.2017 11:55:00;24.07.2017 15:15:00;ESL;REN;Arrived;CN1;24.07.2017 11:57:00;24.07.2017 15:18:00
19462;PG0533;11.08.2017 11:55:00;11.08.2017 15:15:00;ESL;REN;Arrived;CN1;11.08.2017 12:01:00;11.08.2017 15:19:00
19463;PG0533;02.09.2017 11:55:00;02.09.2017 15:15:00;ESL;REN;Scheduled;CN1;;
19464;PG0533;19.08.2017 11:55:00;19.08.2017 15:15:00;ESL;REN;Scheduled;CN1;;
19465;PG0533;01.09.2017 11:55:00;01.09.2017 15:15:00;ESL;REN;Scheduled;CN1;;
19466;PG0533;30.08.2017 11:55:00;30.08.2017 15:15:00;ESL;REN;Scheduled;CN1;;
19467;PG0533;18.08.2017 11:55:00;18.08.2017 15:15:00;ESL;REN;Scheduled;CN1;;
19468;PG0533;12.09.2017 11:55:00;12.09.2017 15:15:00;ESL;REN;Scheduled;CN1;;
19469;PG0533;26.07.2017 11:55:00;26.07.2017 15:15:00;ESL;REN;Arrived;CN1;26.07.2017 12:02:00;26.07.2017 15:22:00
19470;PG0533;25.08.2017 11:55:00;25.08.2017 15:15:00;ESL;REN;Scheduled;CN1;;
19471;PG0533;22.08.2017 11:55:00;22.08.2017 15:15:00;ESL;REN;Scheduled;CN1;;
19472;PG0533;10.09.2017 11:55:00;10.09.2017 15:15:00;ESL;REN;Scheduled;CN1;;
19473;PG0533;12.08.2017 11:55:00;12.08.2017 15:15:00;ESL;REN;Arrived;CN1;12.08.2017 11:58:00;12.08.2017 15:17:00
19474;PG0533;11.09.2017 11:55:00;11.09.2017 15:15:00;ESL;REN;Scheduled;CN1;;
19475;PG0533;20.07.2017 11:55:00;20.07.2017 15:15:00;ESL;REN;Arrived;CN1;20.07.2017 12:02:00;20.07.2017 15:23:00
19476;PG0533;01.08.2017 11:55:00;01.08.2017 15:15:00;ESL;REN;Arrived;CN1;01.08.2017 11:56:00;01.08.2017 15:14:00
19477;PG0533;09.08.2017 11:55:00;09.08.2017 15:15:00;ESL;REN;Arrived;CN1;09.08.2017 11:59:00;09.08.2017 15:20:00
19478;PG0533;16.07.2017 11:55:00;16.07.2017 15:15:00;ESL;REN;Arrived;CN1;16.07.2017 11:59:00;16.07.2017 15:19:00
19479;PG0533;03.09.2017 11:55:00;03.09.2017 15:15:00;ESL;REN;Scheduled;CN1;;
19480;PG0533;30.07.2017 11:55:00;30.07.2017 15:15:00;ESL;REN;Arrived;CN1;30.07.2017 11:58:00;30.07.2017 15:19:00
19481;PG0533;07.08.2017 11:55:00;07.08.2017 15:15:00;ESL;REN;Arrived;CN1;07.08.2017 11:56:00;07.08.2017 15:20:00
19482;PG0533;28.08.2017 11:55:00;28.08.2017 15:15:00;ESL;REN;Scheduled;CN1;;
19483;PG0533;10.08.2017 11:55:00;10.08.2017 15:15:00;ESL;REN;Arrived;CN1;10.08.2017 11:58:00;10.08.2017 15:16:00
19484;PG0533;29.07.2017 11:55:00;29.07.2017 15:15:00;ESL;REN;Arrived;CN1;29.07.2017 11:58:00;29.07.2017 15:17:00
19485;PG0533;06.08.2017 11:55:00;06.08.2017 15:15:00;ESL;REN;Arrived;CN1;06.08.2017 11:57:00;06.08.2017 15:14:00
19486;PG0533;24.08.2017 11:55:00;24.08.2017 15:15:00;ESL;REN;Scheduled;CN1;;
19487;PG0533;14.09.2017 11:55:00;14.09.2017 15:15:00;ESL;REN;Cancelled;CN1;;
19488;PG0533;26.08.2017 11:55:00;26.08.2017 15:15:00;ESL;REN;Scheduled;CN1;;
19489;PG0533;06.09.2017 11:55:00;06.09.2017 15:15:00;ESL;REN;Scheduled;CN1;;
19490;PG0533;23.07.2017 11:55:00;23.07.2017 15:15:00;ESL;REN;Arrived;CN1;23.07.2017 11:57:00;23.07.2017 15:18:00
19491;PG0533;27.07.2017 11:55:00;27.07.2017 15:15:00;ESL;REN;Arrived;CN1;27.07.2017 11:57:00;27.07.2017 15:14:00
19492;PG0533;08.08.2017 11:55:00;08.08.2017 15:15:00;ESL;REN;Arrived;CN1;08.08.2017 11:58:00;08.08.2017 15:15:00
19493;PG0533;17.08.2017 11:55:00;17.08.2017 15:15:00;ESL;REN;Scheduled;CN1;;
19494;PG0533;21.08.2017 11:55:00;21.08.2017 15:15:00;ESL;REN;Scheduled;CN1;;
19495;PG0533;23.08.2017 11:55:00;23.08.2017 15:15:00;ESL;REN;Scheduled;CN1;;
19496;PG0533;16.08.2017 11:55:00;16.08.2017 15:15:00;ESL;REN;On Time;CN1;;
19497;PG0533;31.08.2017 11:55:00;31.08.2017 15:15:00;ESL;REN;Scheduled;CN1;;
19498;PG0533;29.08.2017 11:55:00;29.08.2017 15:15:00;ESL;REN;Scheduled;CN1;;
19499;PG0533;02.08.2017 11:55:00;02.08.2017 15:15:00;ESL;REN;Arrived;CN1;02.08.2017 11:58:00;02.08.2017 15:21:00
19500;PG0533;18.07.2017 11:55:00;18.07.2017 15:15:00;ESL;REN;Arrived;CN1;18.07.2017 11:58:00;18.07.2017 15:20:00
19501;PG0533;13.09.2017 11:55:00;13.09.2017 15:15:00;ESL;REN;Scheduled;CN1;;
19502;PG0533;27.08.2017 11:55:00;27.08.2017 15:15:00;ESL;REN;Scheduled;CN1;;
19503;PG0533;14.08.2017 11:55:00;14.08.2017 15:15:00;ESL;REN;Arrived;CN1;14.08.2017 12:00:00;14.08.2017 15:16:00
19504;PG0533;03.08.2017 11:55:00;03.08.2017 15:15:00;ESL;REN;Arrived;CN1;03.08.2017 11:56:00;03.08.2017 15:18:00
19505;PG0533;19.07.2017 11:55:00;19.07.2017 15:15:00;ESL;REN;Arrived;CN1;19.07.2017 11:56:00;19.07.2017 15:16:00
