ticket_no;flight_id;fare_conditions;amount
0005434586225;1365;Economy;23500,00
0005434586217;1365;Economy;25800,00
0005434586216;1365;Economy;25800,00
0005433524878;1365;Economy;25800,00
0005434586229;1365;Economy;23500,00
0005434586232;1365;Economy;23500,00
0005433524879;1365;Economy;23500,00
0005433724734;1365;Economy;23500,00
0005434586210;1365;Economy;23500,00
0005434514928;1365;Economy;23500,00
0005434586209;1365;Economy;23500,00
0005433724735;1365;Economy;23500,00
0005434586213;1365;Economy;23500,00
0005433524875;1365;Economy;23500,00
0005433524880;1365;Economy;23500,00
0005434586221;1365;Economy;23500,00
0005434586230;1365;Economy;23500,00
0005433524877;1365;Economy;23500,00
0005433724738;1365;Economy;23500,00
0005434586219;1365;Economy;23500,00
0005434586231;1365;Economy;23500,00
0005434586215;1365;Economy;23500,00
0005434586227;1365;Economy;23500,00
0005432270960;1365;Economy;23500,00
0005433724733;1365;Economy;23500,00
0005433724737;1365;Economy;23500,00
0005434586226;1365;Economy;23500,00
0005433524873;1365;Economy;23500,00
0005434586212;1365;Economy;23500,00
0005433524872;1365;Economy;23500,00
0005434513538;1365;Economy;23500,00
0005434586224;1365;Economy;23500,00
0005432270961;1365;Economy;23500,00
0005434586214;1365;Economy;23500,00
0005434513540;1365;Economy;23500,00
0005434586235;1365;Economy;23500,00
0005433524871;1365;Economy;23500,00
0005434586220;1365;Economy;23500,00
0005433192844;18521;Business;70400,00
0005433192848;18521;Business;70400,00
0005433192847;18521;Business;70400,00
0005433192842;18521;Economy;23500,00
0005432927890;18521;Economy;23500,00
0005432927892;18521;Economy;23500,00
0005432927893;18521;Economy;25800,00
0005433192845;18521;Economy;23500,00
0005432968804;18521;Economy;23500,00
0005433192846;18521;Economy;23500,00
0005432968805;18521;Economy;23500,00
0005433192840;18521;Economy;23500,00
0005432927891;18521;Economy;23500,00
0005433192839;18521;Economy;23500,00
0005432927896;18521;Economy;23500,00
0005433192843;18521;Economy;23500,00
0005433192841;18521;Economy;23500,00
0005432927895;18521;Economy;23500,00
0005433192838;18521;Economy;23500,00
0005432927894;18521;Economy;23500,00
0005433192849;18521;Economy;23500,00
0005434142549;11424;Economy;4300,00
0005434343626;11424;Economy;4300,00
0005434343628;11424;Economy;4300,00
0005434343624;11424;Economy;4300,00
0005434142551;11424;Economy;4000,00
0005434343640;11424;Economy;4000,00
0005434343647;11424;Economy;4000,00
0005434343648;11424;Economy;4000,00
0005434343632;11424;Economy;4000,00
0005434343625;11424;Economy;4000,00
0005434343631;11424;Economy;4000,00
0005434343636;11424;Economy;4000,00
0005434343637;11424;Economy;4000,00
0005434343634;11424;Economy;4000,00
0005434343650;11424;Economy;4000,00
0005434142550;11424;Economy;4000,00
0005434343629;11424;Economy;4000,00
0005434343646;11424;Economy;4000,00
0005434343649;11424;Economy;4000,00
0005434142553;11424;Economy;4000,00
0005434343633;11424;Economy;4000,00
0005434343645;11424;Economy;4000,00
0005434142548;11424;Economy;4000,00
0005434343642;11424;Economy;4000,00
0005434343630;11424;Economy;4000,00
0005434343641;11424;Economy;4000,00
0005434343618;11424;Economy;4000,00
0005434343620;11424;Economy;4000,00
0005434343619;11424;Economy;4000,00
0005434343643;11424;Economy;4000,00
0005434343622;11424;Economy;4000,00
0005434343638;11424;Economy;4000,00
0005434343617;11424;Economy;4000,00
0005434343635;11424;Economy;4000,00
0005434343639;11424;Economy;4000,00
0005434142552;11424;Economy;4000,00
0005434343627;11424;Economy;4000,00
0005434343623;11424;Economy;4000,00
0005434343621;11424;Economy;4000,00
0005434343644;11424;Economy;4000,00
0005435304102;29759;Economy;4000,00
0005435304990;29759;Economy;4000,00
0005435304101;29759;Economy;4000,00
0005435304099;29759;Economy;4000,00
0005435304991;29759;Economy;4000,00
0005435304994;29759;Economy;4000,00
0005435304103;29759;Economy;4000,00
0005435304992;29759;Economy;4000,00
0005435304100;29759;Economy;4000,00
0005435304993;29759;Economy;4000,00
0005435824221;1253;Business;199800,00
0005435824212;1253;Business;199800,00
0005435824216;1253;Business;199800,00
0005435824209;1253;Business;199800,00
0005435824219;1253;Economy;66600,00
0005435824211;1253;Economy;66600,00
0005435824217;1253;Economy;66600,00
0005435824207;1253;Economy;66600,00
0005435824228;1253;Economy;73200,00
0005435824206;1253;Economy;66600,00
0005435824220;1253;Economy;66600,00
0005432284514;1253;Economy;66600,00
0005435824231;1253;Economy;66600,00
0005435824224;1253;Economy;66600,00
0005435824225;1253;Economy;66600,00
0005435824227;1253;Economy;66600,00
0005435824223;1253;Economy;66600,00
0005435824229;1253;Economy;66600,00
0005435824214;1253;Economy;66600,00
0005435824230;1253;Economy;66600,00
0005432284513;1253;Economy;66600,00
0005435824215;1253;Economy;66600,00
0005435824222;1253;Economy;66600,00
0005435824210;1253;Economy;66600,00
0005435824226;1253;Economy;66600,00
0005435824208;1253;Economy;66600,00
0005435824213;1253;Economy;66600,00
0005435824218;1253;Economy;66600,00
0005435824232;1253;Economy;66600,00
0005433415426;17975;Business;199800,00
0005433415420;17975;Business;199800,00
0005433415423;17975;Economy;66600,00
0005433415419;17975;Economy;66600,00
0005433415412;17975;Economy;73200,00
0005433415415;17975;Economy;66600,00
0005433415418;17975;Economy;66600,00
0005433415411;17975;Economy;66600,00
0005433415422;17975;Economy;66600,00
0005433415414;17975;Economy;66600,00
0005433415413;17975;Economy;66600,00
0005433415416;17975;Economy;66600,00
0005433415424;17975;Economy;66600,00
0005433415421;17975;Economy;66600,00
0005433415425;17975;Economy;66600,00
0005433415417;17975;Economy;66600,00
0005432782957;5660;Business;27800,00
0005432782958;5660;Business;27800,00
0005432782953;5660;Business;27800,00
0005432782984;5660;Business;27800,00
0005432782987;5660;Business;27800,00
0005432782962;5660;Business;27800,00
0005432782955;5660;Economy;9300,00
0005432782968;5660;Economy;9300,00
0005432783000;5660;Economy;9300,00
0005432783002;5660;Economy;9300,00
0005432143936;5660;Economy;9300,00
0005432782981;5660;Economy;9300,00
0005432782982;5660;Economy;9300,00
0005432782977;5660;Economy;10200,00
0005432782994;5660;Economy;10200,00
0005432782961;5660;Economy;10200,00
0005432782989;5660;Economy;10200,00
0005432782965;5660;Economy;9300,00
0005432782949;5660;Economy;9300,00
0005432782990;5660;Economy;9300,00
0005432782998;5660;Economy;9300,00
0005432782979;5660;Economy;9300,00
0005432782975;5660;Economy;9300,00
0005432782997;5660;Economy;9300,00
0005432782950;5660;Economy;9300,00
0005432782964;5660;Economy;9300,00
0005432782996;5660;Economy;9300,00
0005432143937;5660;Economy;9300,00
0005432782983;5660;Economy;9300,00
0005432782978;5660;Economy;9300,00
0005432782985;5660;Economy;9300,00
0005432782952;5660;Economy;9300,00
0005432782993;5660;Economy;9300,00
0005432782992;5660;Economy;9300,00
0005432782972;5660;Economy;9300,00
0005432782956;5660;Economy;9300,00
0005432782969;5660;Economy;9300,00
0005432782970;5660;Economy;9300,00
0005432782967;5660;Economy;9300,00
0005432782986;5660;Economy;9300,00
0005432782991;5660;Economy;9300,00
0005432782951;5660;Economy;9300,00
0005432782976;5660;Economy;9300,00
0005432782973;5660;Economy;9300,00
0005432782959;5660;Economy;9300,00
0005432782995;5660;Economy;9300,00
0005432782974;5660;Economy;9300,00
0005432782960;5660;Economy;9300,00
0005432782966;5660;Economy;9300,00
0005432782963;5660;Economy;9300,00
0005432782954;5660;Economy;9300,00
0005432143938;5660;Economy;9300,00
0005432782999;5660;Economy;9300,00
0005432782980;5660;Economy;9300,00
0005432782988;5660;Economy;9300,00
0005432783001;5660;Economy;9300,00
0005432782971;5660;Economy;9300,00
0005435242429;15358;Business;27800,00
0005435476654;15358;Business;27800,00
0005435242421;15358;Business;27800,00
0005435242424;15358;Business;27800,00
0005435242426;15358;Business;27800,00
0005435242419;15358;Business;27800,00
0005435242417;15358;Economy;9300,00
0005435242438;15358;Economy;9300,00
0005435242420;15358;Economy;9300,00
0005435242442;15358;Economy;9300,00
0005435242436;15358;Economy;10200,00
0005435242425;15358;Economy;9300,00
0005435242435;15358;Economy;9300,00
0005435242432;15358;Economy;9300,00
0005435242430;15358;Economy;9300,00
0005435242439;15358;Economy;9300,00
0005435476653;15358;Economy;9300,00
0005435242416;15358;Economy;9300,00
0005435476652;15358;Economy;9300,00
0005435242440;15358;Economy;9300,00
0005435242434;15358;Economy;9300,00
0005435242431;15358;Economy;9300,00
0005435242427;15358;Economy;9300,00
0005435242441;15358;Economy;9300,00
0005435242422;15358;Economy;9300,00
0005435242437;15358;Economy;9300,00
0005435242423;15358;Economy;9300,00
0005435242428;15358;Economy;9300,00
0005435242418;15358;Economy;9300,00
0005435242433;15358;Economy;9300,00
0005432848089;4372;Economy;7000,00
0005432848094;4372;Economy;6300,00
0005432848086;4372;Economy;6300,00
0005432848099;4372;Economy;6300,00
0005432848092;4372;Economy;6300,00
0005434462756;4372;Economy;6300,00
0005432848098;4372;Economy;6300,00
0005434462757;4372;Economy;6300,00
0005434463897;4372;Economy;6300,00
0005432848097;4372;Economy;6300,00
0005432848093;4372;Economy;6300,00
0005432848091;4372;Economy;6300,00
0005434463896;4372;Economy;6300,00
0005434462758;4372;Economy;6300,00
0005432848090;4372;Economy;6300,00
0005432848087;4372;Economy;6300,00
0005432848095;4372;Economy;6300,00
0005432848096;4372;Economy;6300,00
0005432848085;4372;Economy;6300,00
0005432848088;4372;Economy;6300,00
0005435850773;28836;Economy;7000,00
0005435850774;28836;Economy;6300,00
0005435850775;28836;Economy;6300,00
0005435850768;28836;Economy;6300,00
0005435850772;28836;Economy;6300,00
0005435850771;28836;Economy;6300,00
0005435850770;28836;Economy;6300,00
0005435850769;28836;Economy;6300,00
0005435850767;28836;Economy;6300,00
0005434925336;6349;Business;11900,00
0005434925321;6349;Business;11900,00
0005433496502;6349;Business;11900,00
0005432075178;6349;Business;11900,00
0005434925337;6349;Business;11900,00
0005433496504;6349;Business;11900,00
0005433496507;6349;Business;11900,00
0005433496490;6349;Business;11900,00
0005434925327;6349;Business;11900,00
0005434443467;6349;Economy;4000,00
0005434925332;6349;Economy;4000,00
0005434925307;6349;Economy;4000,00
0005434443459;6349;Economy;4000,00
0005434443456;6349;Economy;4000,00
0005433496508;6349;Economy;4000,00
0005434925308;6349;Economy;4000,00
0005434443465;6349;Economy;4000,00
0005434443464;6349;Economy;4000,00
0005434925339;6349;Economy;4000,00
0005433496510;6349;Economy;4400,00
0005434925326;6349;Economy;4400,00
0005433496499;6349;Economy;4400,00
0005433496513;6349;Economy;4400,00
0005432075177;6349;Economy;4400,00
0005433496511;6349;Economy;4000,00
0005434925323;6349;Economy;4000,00
0005433496494;6349;Economy;4000,00
0005434925329;6349;Economy;4000,00
0005434925311;6349;Economy;4000,00
0005434925318;6349;Economy;4000,00
0005434925306;6349;Economy;4000,00
0005434925333;6349;Economy;4000,00
0005434925317;6349;Economy;4000,00
0005433496483;6349;Economy;4000,00
0005434443458;6349;Economy;4000,00
0005434443466;6349;Economy;4000,00
0005433496500;6349;Economy;4000,00
0005434443470;6349;Economy;4000,00
0005434925319;6349;Economy;4000,00
0005433496489;6349;Economy;4000,00
0005433496496;6349;Economy;4000,00
0005433496512;6349;Economy;4000,00
0005434925310;6349;Economy;4000,00
0005433496492;6349;Economy;4000,00
0005434443472;6349;Economy;4000,00
0005434925320;6349;Economy;4000,00
0005432075176;6349;Economy;4000,00
0005434925325;6349;Economy;4000,00
0005433496488;6349;Economy;4000,00
0005434443463;6349;Economy;4000,00
0005434925342;6349;Economy;4000,00
0005434443460;6349;Economy;4000,00
0005433496486;6349;Economy;4000,00
0005432075179;6349;Economy;4000,00
0005433496506;6349;Economy;4000,00
0005434443471;6349;Economy;4000,00
0005434925314;6349;Economy;4000,00
0005434443462;6349;Economy;4000,00
0005433496509;6349;Economy;4000,00
0005433496485;6349;Economy;4000,00
0005433496498;6349;Economy;4000,00
0005434925312;6349;Economy;4000,00
0005434925341;6349;Economy;4000,00
0005434925338;6349;Economy;4000,00
0005434925315;6349;Economy;4000,00
0005434925340;6349;Economy;4000,00
0005434925330;6349;Economy;4000,00
0005434925313;6349;Economy;4000,00
0005434925334;6349;Economy;4000,00
0005433496487;6349;Economy;4000,00
0005433496505;6349;Economy;4000,00
0005434925335;6349;Economy;4000,00
0005433496484;6349;Economy;4000,00
0005433496493;6349;Economy;4000,00
0005433496495;6349;Economy;4000,00
0005434925309;6349;Economy;4000,00
0005434925324;6349;Economy;4000,00
0005433496491;6349;Economy;4000,00
0005434925328;6349;Economy;4000,00
0005434925316;6349;Economy;4000,00
0005433496501;6349;Economy;4000,00
0005434443461;6349;Economy;4000,00
0005434925322;6349;Economy;4000,00
0005433496497;6349;Economy;4000,00
0005434443468;6349;Economy;4000,00
0005433496503;6349;Economy;4000,00
0005434443457;6349;Economy;4000,00
0005434925331;6349;Economy;4000,00
0005434443469;6349;Economy;4000,00
0005433496443;20394;Economy;4000,00
0005433496444;20394;Economy;4000,00
0005435242445;12174;Business;41200,00
0005435242453;12174;Business;41200,00
0005435242459;12174;Business;41200,00
0005435242467;12174;Economy;13700,00
0005435242456;12174;Economy;15100,00
0005435242469;12174;Economy;13700,00
0005435242461;12174;Economy;13700,00
0005435242451;12174;Economy;13700,00
0005435242444;12174;Economy;13700,00
0005435242460;12174;Economy;13700,00
0005435242455;12174;Economy;13700,00
0005435242454;12174;Economy;13700,00
0005435242466;12174;Economy;13700,00
0005435242463;12174;Economy;13700,00
0005435242443;12174;Economy;13700,00
0005435242449;12174;Economy;13700,00
0005435242470;12174;Economy;13700,00
0005435242465;12174;Economy;13700,00
0005435242446;12174;Economy;13700,00
0005435242457;12174;Economy;13700,00
0005435242448;12174;Economy;13700,00
0005435242452;12174;Economy;13700,00
0005435242447;12174;Economy;13700,00
0005435242464;12174;Economy;13700,00
0005435242450;12174;Economy;13700,00
0005435242462;12174;Economy;13700,00
0005435242468;12174;Economy;13700,00
0005435242458;12174;Economy;13700,00
0005432782926;15400;Business;41200,00
0005432782903;15400;Business;41200,00
0005432782915;15400;Business;41200,00
0005432782897;15400;Business;41200,00
0005432782895;15400;Business;41200,00
0005432782904;15400;Economy;13700,00
0005432782913;15400;Economy;13700,00
0005432782916;15400;Economy;13700,00
0005432782932;15400;Economy;13700,00
0005432782896;15400;Economy;13700,00
0005432782914;15400;Economy;13700,00
0005432782930;15400;Economy;15100,00
0005432782921;15400;Economy;15100,00
0005432782948;15400;Economy;15100,00
0005432782901;15400;Economy;15100,00
0005432782900;15400;Economy;13700,00
0005432782927;15400;Economy;13700,00
0005432782905;15400;Economy;13700,00
0005432782909;15400;Economy;13700,00
0005432782893;15400;Economy;13700,00
0005432782943;15400;Economy;13700,00
0005432782935;15400;Economy;13700,00
0005432782923;15400;Economy;13700,00
0005432782941;15400;Economy;13700,00
0005432782939;15400;Economy;13700,00
0005432782931;15400;Economy;13700,00
0005432782918;15400;Economy;13700,00
0005432782912;15400;Economy;13700,00
0005432782908;15400;Economy;13700,00
0005432782947;15400;Economy;13700,00
0005432782911;15400;Economy;13700,00
0005432782942;15400;Economy;13700,00
0005432782899;15400;Economy;13700,00
0005432782928;15400;Economy;13700,00
0005432782938;15400;Economy;13700,00
0005432782945;15400;Economy;13700,00
0005432782940;15400;Economy;13700,00
0005432782898;15400;Economy;13700,00
0005432782946;15400;Economy;13700,00
0005432782920;15400;Economy;13700,00
0005432782907;15400;Economy;13700,00
0005432782933;15400;Economy;13700,00
0005432782906;15400;Economy;13700,00
0005432782919;15400;Economy;13700,00
0005432782894;15400;Economy;13700,00
0005432782937;15400;Economy;13700,00
0005432782917;15400;Economy;13700,00
0005432782929;15400;Economy;13700,00
0005432782922;15400;Economy;13700,00
0005432782925;15400;Economy;13700,00
0005432782910;15400;Economy;13700,00
0005432782936;15400;Economy;13700,00
0005432782944;15400;Economy;13700,00
0005432782924;15400;Economy;13700,00
0005432782934;15400;Economy;13700,00
0005432782902;15400;Economy;13700,00
0005434876770;14596;Business;49700,00
0005434876800;14596;Business;49700,00
0005434876824;14596;Business;49700,00
0005434876807;14596;Business;49700,00
0005434876830;14596;Business;49700,00
0005434876777;14596;Business;49700,00
0005434876789;14596;Business;49700,00
0005434876811;14596;Business;49700,00
0005434876813;14596;Business;49700,00
0005434876835;14596;Business;49700,00
0005434876787;14596;Business;49700,00
0005434876804;14596;Business;49700,00
0005434876771;14596;Business;49700,00
0005434876844;14596;Business;49700,00
0005434876797;14596;Business;49700,00
0005434876815;14596;Business;49700,00
0005434876776;14596;Business;49700,00
0005434876793;14596;Business;49700,00
0005434876798;14596;Economy;16600,00
0005434876758;14596;Economy;16600,00
0005434876790;14596;Economy;16600,00
